availability,availability_label,condition,condition_label,replicate_id,round,agent_id,word_count,coop_density,coop_present,threat_density,threat_present,half_rule
on,Available,control,0% defectors,62,1,Agent_5,224,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_2,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_3,247,2.834008097165992,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_7,241,4.149377593360995,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_6,269,3.3457249070631967,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_4,223,3.1390134529147984,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_8,247,3.2388663967611335,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,1,Agent_1,214,2.803738317757009,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_7,217,6.451612903225806,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_5,214,4.672897196261682,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_1,217,2.3041474654377883,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_6,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_2,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_3,209,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_4,211,3.7914691943127963,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,2,Agent_8,208,4.807692307692308,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_3,216,6.018518518518518,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_4,210,4.761904761904762,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_8,227,3.9647577092511015,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_5,207,4.830917874396135,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,62,3,Agent_7,225,5.777777777777778,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_6,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_1,204,3.431372549019608,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,3,Agent_2,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_2,217,6.912442396313365,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_7,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_5,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_3,211,6.6350710900473935,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_4,224,4.910714285714286,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_1,208,3.8461538461538463,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_6,213,4.225352112676056,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,4,Agent_8,225,3.5555555555555554,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_1,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_7,220,5.909090909090909,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_3,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_4,220,5.454545454545454,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,62,5,Agent_6,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_5,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_8,219,3.1963470319634704,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,5,Agent_2,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_7,215,5.5813953488372094,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_8,214,3.2710280373831773,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_5,219,5.93607305936073,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_3,216,5.555555555555555,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,62,6,Agent_4,213,5.633802816901409,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_1,207,3.864734299516908,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_2,217,3.225806451612903,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,6,Agent_6,214,3.7383177570093453,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_2,211,5.213270142180095,1.0,0.47393364928909953,1.0,0.0
on,Available,control,0% defectors,62,7,Agent_8,221,4.97737556561086,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_3,220,5.909090909090909,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_6,217,3.225806451612903,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_5,219,4.10958904109589,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_4,214,5.14018691588785,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_1,208,4.807692307692308,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,7,Agent_7,203,4.433497536945813,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_7,204,6.372549019607843,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_5,203,5.41871921182266,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_4,213,2.3474178403755865,1.0,0.4694835680751174,1.0,0.0
on,Available,control,0% defectors,62,8,Agent_2,218,3.211009174311927,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_8,214,6.074766355140187,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_1,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_6,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,8,Agent_3,211,5.213270142180095,1.0,0.47393364928909953,1.0,0.0
on,Available,control,0% defectors,62,9,Agent_6,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,9,Agent_1,203,4.926108374384237,1.0,0.49261083743842365,1.0,0.0
on,Available,control,0% defectors,62,9,Agent_4,226,4.867256637168142,1.0,0.4424778761061947,1.0,0.0
on,Available,control,0% defectors,62,9,Agent_7,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,9,Agent_8,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,9,Agent_5,220,4.090909090909091,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,62,9,Agent_3,208,4.807692307692308,1.0,0.4807692307692308,1.0,0.0
on,Available,control,0% defectors,62,9,Agent_2,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_5,213,3.286384976525822,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_4,221,2.262443438914027,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_1,207,4.830917874396135,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_8,218,6.422018348623854,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_7,209,5.741626794258373,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_3,222,3.6036036036036037,1.0,0.45045045045045046,1.0,0.0
on,Available,control,0% defectors,62,10,Agent_2,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,62,10,Agent_6,213,3.286384976525822,1.0,0.4694835680751174,1.0,0.0
on,Available,control,0% defectors,63,1,Agent_8,237,5.063291139240507,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_3,225,4.0,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_2,225,4.0,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_1,244,4.098360655737705,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_4,222,3.6036036036036037,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_5,233,3.004291845493562,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_7,234,2.9914529914529915,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,1,Agent_6,215,6.511627906976744,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,63,2,Agent_5,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_2,204,3.431372549019608,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_1,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_7,225,4.0,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_6,205,3.414634146341464,1.0,0.4878048780487805,1.0,0.0
on,Available,control,0% defectors,63,2,Agent_8,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_3,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,2,Agent_4,229,3.056768558951965,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_6,226,1.7699115044247788,1.0,0.4424778761061947,1.0,0.0
on,Available,control,0% defectors,63,3,Agent_5,226,3.0973451327433628,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_4,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_7,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_1,216,3.2407407407407405,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_3,211,4.739336492890995,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_8,224,4.017857142857143,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,3,Agent_2,228,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_7,225,4.0,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_8,220,4.545454545454546,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,63,4,Agent_3,213,5.164319248826291,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_4,218,3.669724770642202,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_5,226,3.0973451327433628,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_1,221,2.7149321266968327,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_2,211,2.843601895734597,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,4,Agent_6,215,5.116279069767442,1.0,0.46511627906976744,1.0,0.0
on,Available,control,0% defectors,63,5,Agent_2,218,4.128440366972478,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_4,218,3.669724770642202,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_3,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_7,207,3.864734299516908,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_6,225,3.111111111111111,1.0,0.4444444444444444,1.0,0.0
on,Available,control,0% defectors,63,5,Agent_1,210,1.9047619047619049,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_5,211,3.3175355450236967,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,5,Agent_8,222,3.6036036036036037,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,6,Agent_1,216,3.2407407407407405,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,63,6,Agent_3,224,4.464285714285714,1.0,0.4464285714285714,1.0,0.0
on,Available,control,0% defectors,63,6,Agent_4,209,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,6,Agent_6,215,2.7906976744186047,1.0,0.46511627906976744,1.0,0.0
on,Available,control,0% defectors,63,6,Agent_8,217,3.225806451612903,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,6,Agent_5,214,3.2710280373831773,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,6,Agent_7,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,6,Agent_2,220,5.454545454545454,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_7,211,5.213270142180095,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_2,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_4,214,4.205607476635514,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_5,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_6,205,2.4390243902439024,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,7,Agent_3,214,2.336448598130841,1.0,0.46728971962616817,1.0,0.0
on,Available,control,0% defectors,63,7,Agent_1,204,4.411764705882353,1.0,0.49019607843137253,1.0,0.0
on,Available,control,0% defectors,63,7,Agent_8,211,4.265402843601896,1.0,0.47393364928909953,1.0,0.0
on,Available,control,0% defectors,63,8,Agent_8,218,3.669724770642202,1.0,0.45871559633027525,1.0,0.0
on,Available,control,0% defectors,63,8,Agent_6,218,2.293577981651376,1.0,0.45871559633027525,1.0,0.0
on,Available,control,0% defectors,63,8,Agent_2,224,4.464285714285714,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,8,Agent_4,218,4.128440366972478,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,8,Agent_3,218,3.211009174311927,1.0,0.45871559633027525,1.0,0.0
on,Available,control,0% defectors,63,8,Agent_7,207,4.830917874396135,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,8,Agent_5,228,3.070175438596491,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,8,Agent_1,225,4.0,1.0,0.4444444444444444,1.0,0.0
on,Available,control,0% defectors,63,9,Agent_2,231,4.329004329004329,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,9,Agent_1,209,1.9138755980861244,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,9,Agent_6,220,4.090909090909091,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,63,9,Agent_7,218,6.422018348623854,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,9,Agent_3,219,2.73972602739726,1.0,0.45662100456621,1.0,0.0
on,Available,control,0% defectors,63,9,Agent_5,224,4.910714285714286,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,9,Agent_8,230,3.91304347826087,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,9,Agent_4,204,4.411764705882353,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,10,Agent_5,228,4.385964912280701,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,10,Agent_3,213,2.8169014084507045,1.0,0.4694835680751174,1.0,0.0
on,Available,control,0% defectors,63,10,Agent_4,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,10,Agent_6,217,3.225806451612903,1.0,0.4608294930875576,1.0,0.0
on,Available,control,0% defectors,63,10,Agent_7,216,3.2407407407407405,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,63,10,Agent_8,220,3.6363636363636362,1.0,0.45454545454545453,1.0,0.0
on,Available,control,0% defectors,63,10,Agent_1,215,3.255813953488372,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,63,10,Agent_2,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_3,220,4.545454545454546,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_7,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_6,222,1.8018018018018018,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_8,247,3.2388663967611335,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_4,226,3.5398230088495577,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_2,233,5.579399141630901,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_1,229,1.3100436681222707,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,1,Agent_5,225,2.666666666666667,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_5,213,4.694835680751173,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_4,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_7,216,4.62962962962963,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_6,215,3.255813953488372,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,64,2,Agent_8,225,3.111111111111111,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_3,233,4.721030042918455,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_2,215,5.5813953488372094,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,2,Agent_1,224,2.6785714285714284,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_8,225,2.2222222222222223,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_5,227,3.9647577092511015,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_2,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_7,221,2.7149321266968327,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_4,214,3.7383177570093453,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_3,219,4.10958904109589,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_1,208,3.8461538461538463,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,3,Agent_6,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_5,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_8,216,3.7037037037037033,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,64,4,Agent_3,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_1,220,3.1818181818181817,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,64,4,Agent_6,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_2,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_7,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,4,Agent_4,226,3.0973451327433628,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_5,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_1,207,4.830917874396135,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,64,5,Agent_2,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_7,223,2.690582959641256,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_3,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_6,226,3.982300884955752,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_8,221,4.524886877828054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,5,Agent_4,228,3.508771929824561,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_1,207,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_2,216,2.314814814814815,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_4,209,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_3,230,3.91304347826087,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_7,224,3.125,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_8,227,3.524229074889868,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_6,225,4.888888888888889,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,6,Agent_5,234,2.9914529914529915,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_7,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_5,214,3.7383177570093453,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_6,227,3.524229074889868,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_3,206,4.368932038834951,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_4,219,3.65296803652968,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_2,208,4.326923076923077,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_1,1,0.0,0.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,7,Agent_8,221,4.524886877828054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_5,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_7,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_3,217,4.6082949308755765,1.0,0.4608294930875576,1.0,0.0
on,Available,control,0% defectors,64,8,Agent_1,210,4.285714285714286,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_2,217,2.7649769585253456,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_6,216,4.62962962962963,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_8,238,4.201680672268908,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,8,Agent_4,219,3.65296803652968,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_1,207,6.280193236714976,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_8,226,3.5398230088495577,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_5,208,5.288461538461538,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_7,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_4,211,4.265402843601896,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_6,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_2,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,9,Agent_3,227,3.0837004405286343,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_6,218,3.669724770642202,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_5,210,4.761904761904762,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_3,221,4.524886877828054,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_2,221,3.619909502262444,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_7,227,3.524229074889868,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_1,209,4.784688995215311,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_8,218,3.669724770642202,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,64,10,Agent_4,228,3.070175438596491,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,1,Agent_7,238,2.941176470588235,1.0,0.42016806722689076,1.0,0.0
on,Available,control,0% defectors,65,1,Agent_4,232,3.8793103448275863,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,65,1,Agent_8,227,3.9647577092511015,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,1,Agent_2,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,1,Agent_1,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,1,Agent_3,228,2.1929824561403506,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,1,Agent_5,227,2.2026431718061676,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,65,1,Agent_6,227,3.0837004405286343,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_6,224,2.6785714285714284,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_1,218,2.7522935779816518,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_3,233,3.862660944206009,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_8,213,4.225352112676056,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_4,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_5,233,3.004291845493562,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_2,208,2.8846153846153846,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,2,Agent_7,228,2.631578947368421,1.0,0.43859649122807015,1.0,0.0
on,Available,control,0% defectors,65,3,Agent_6,230,2.608695652173913,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_8,215,5.116279069767442,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_7,222,4.954954954954955,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_5,224,1.7857142857142856,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_3,208,3.8461538461538463,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_4,227,3.524229074889868,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_2,203,4.926108374384237,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,3,Agent_1,222,1.8018018018018018,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_1,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_6,215,3.255813953488372,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_5,225,3.5555555555555554,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_3,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_8,210,4.761904761904762,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_7,240,2.5,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,4,Agent_4,208,4.807692307692308,1.0,0.4807692307692308,1.0,0.0
on,Available,control,0% defectors,65,4,Agent_2,225,2.666666666666667,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_6,221,2.7149321266968327,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_5,204,2.450980392156863,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_3,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_2,215,2.7906976744186047,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_1,213,3.755868544600939,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,5,Agent_7,230,2.1739130434782608,1.0,0.43478260869565216,1.0,0.0
on,Available,control,0% defectors,65,5,Agent_4,219,3.65296803652968,1.0,0.0,0.0,0.0
